scenario,scenario_display,sample_idx,target_region,target_region_idx,inferred_region,inferred_region_idx,region_role,method,mse,mae,crps,interval_score,ci_width,coverage,median_mse
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Inferior,1,Diseased,MCMC,0.002582,,0.110525,1.710906,1.710906,1.000000,0.002582
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Lateral,2,Diseased,Point Estimate,0.000461,0.020132,0.020132,,0.000000,,0.000461
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Lateral,2,Diseased,MCMC,0.000201,,0.054731,0.889675,0.889675,1.000000,0.000201
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Septal,3,Diseased,Point Estimate,0.007116,0.084335,0.084335,,0.000000,,0.007116
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Septal,3,Diseased,MCMC,0.021903,,0.139852,1.948311,1.948311,1.000000,0.021903
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Apical,4,Diseased,Point Estimate,0.000687,0.024836,0.024836,,0.000000,,0.000687
HCM,Multi-territory MI (μ=1.7),10,All Regions,-1,Apical,4,Diseased,MCMC,0.000095,,0.047156,0.764111,0.764111,1.000000,0.000095
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Anterior,0,Diseased,Point Estimate,0.017920,0.133821,0.133821,,0.000000,,0.017920
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Anterior,0,Diseased,MCMC,0.007583,,0.077820,1.159845,1.159845,1.000000,0.007583
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Inferior,1,Diseased,Point Estimate,0.124447,0.347507,0.347507,,0.000000,,0.124447
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Inferior,1,Diseased,MCMC,0.030109,,0.128989,1.775659,1.775659,1.000000,0.030109
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Lateral,2,Diseased,Point Estimate,0.001518,0.038838,0.038838,,0.000000,,0.001518
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Lateral,2,Diseased,MCMC,0.000335,,0.043711,0.718797,0.718797,1.000000,0.000335
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Septal,3,Diseased,Point Estimate,0.006178,0.076331,0.076331,,0.000000,,0.006178
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Septal,3,Diseased,MCMC,0.078695,,0.166140,1.407113,1.407113,1.000000,0.078695
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Apical,4,Diseased,Point Estimate,0.000425,0.020484,0.020484,,0.000000,,0.000425
