scenario,scenario_display,sample_idx,target_region,target_region_idx,aggregate_type,method,mse,mae,crps,interval_score,ci_width,coverage
MI_3,MI Severe (μ=3.0),24,Inferior,1,Diseased Avg,Point Estimate,0.001261,0.032123,0.032123,,0.000000,
MI_3,MI Severe (μ=3.0),24,Inferior,1,Diseased Avg,MCMC,0.009972,,0.141652,2.305707,2.305707,1.000000
MI_3,MI Severe (μ=3.0),24,Inferior,1,Non-diseased Avg,Point Estimate,0.006542,0.069498,0.069498,,0.000000,
MI_3,MI Severe (μ=3.0),24,Inferior,1,Non-diseased Avg,MCMC,0.012167,,0.061773,0.654816,0.654816,1.000000
MI_3,MI Severe (μ=3.0),25,Inferior,1,Overall Avg,Point Estimate,0.009303,0.076356,0.076356,,0.000000,
MI_3,MI Severe (μ=3.0),25,Inferior,1,Overall Avg,MCMC,0.005870,,0.065162,0.978192,0.978192,1.000000
MI_3,MI Severe (μ=3.0),25,Inferior,1,Diseased Avg,Point Estimate,0.033538,0.182301,0.182301,,0.000000,
MI_3,MI Severe (μ=3.0),25,Inferior,1,Diseased Avg,MCMC,0.002896,,0.124148,2.322629,2.322629,1.000000
MI_3,MI Severe (μ=3.0),25,Inferior,1,Non-diseased Avg,Point Estimate,0.003244,0.049869,0.049869,,0.000000,
MI_3,MI Severe (μ=3.0),25,Inferior,1,Non-diseased Avg,MCMC,0.006613,,0.050415,0.642083,0.642083,1.000000
MI_3,MI Severe (μ=3.0),26,Inferior,1,Overall Avg,Point Estimate,0.005520,0.061733,0.061733,,0.000000,
MI_3,MI Severe (μ=3.0),26,Inferior,1,Overall Avg,MCMC,0.012735,,0.081013,0.922888,0.922888,1.000000
MI_3,MI Severe (μ=3.0),26,Inferior,1,Diseased Avg,Point Estimate,0.000154,0.010597,0.010597,,0.000000,
MI_3,MI Severe (μ=3.0),26,Inferior,1,Diseased Avg,MCMC,0.011368,,0.145570,2.108426,2.108426,1.000000
MI_3,MI Severe (μ=3.0),26,Inferior,1,Non-diseased Avg,Point Estimate,0.006862,0.074517,0.074517,,0.000000,
MI_3,MI Severe (μ=3.0),26,Inferior,1,Non-diseased Avg,MCMC,0.013077,,0.064874,0.626503,0.626503,1.000000
MI_3,MI Severe (μ=3.0),27,Inferior,1,Overall Avg,Point Estimate,0.003611,0.053092,0.053092,,0.000000,
MI_3,MI Severe (μ=3.0),27,Inferior,1,Overall Avg,MCMC,0.005582,,0.070051,1.048145,1.048145,1.000000
MI_3,MI Severe (μ=3.0),27,Inferior,1,Diseased Avg,Point Estimate,0.001120,0.033030,0.033030,,0.000000,
MI_3,MI Severe (μ=3.0),27,Inferior,1,Diseased Avg,MCMC,0.000007,,0.140919,2.631763,2.631763,1.000000
MI_3,MI Severe (μ=3.0),27,Inferior,1,Non-diseased Avg,Point Estimate,0.004233,0.058107,0.058107,,0.000000,
MI_3,MI Severe (μ=3.0),27,Inferior,1,Non-diseased Avg,MCMC,0.006976,,0.052334,0.652241,0.652241,1.000000
MI_3,MI Severe (μ=3.0),28,Inferior,1,Overall Avg,Point Estimate,0.006666,0.075735,0.075735,,0.000000,
MI_3,MI Severe (μ=3.0),28,Inferior,1,Overall Avg,MCMC,0.009643,,0.076625,1.050675,1.050675,1.000000
MI_3,MI Severe (μ=3.0),28,Inferior,1,Diseased Avg,Point Estimate,0.010903,0.100952,0.100952,,0.000000,
MI_3,MI Severe (μ=3.0),28,Inferior,1,Diseased Avg,MCMC,0.011789,,0.155866,2.735838,2.735838,1.000000
MI_3,MI Severe (μ=3.0),28,Inferior,1,Non-diseased Avg,Point Estimate,0.005607,0.069430,0.069430,,0.000000,
MI_3,MI Severe (μ=3.0),28,Inferior,1,Non-diseased Avg,MCMC,0.009107,,0.056815,0.629384,0.629384,1.000000
MI_3,MI Severe (μ=3.0),29,Inferior,1,Overall Avg,Point Estimate,0.019080,0.114177,0.114177,,0.000000,
MI_3,MI Severe (μ=3.0),29,Inferior,1,Overall Avg,MCMC,0.011308,,0.078382,1.028775,1.028775,1.000000
MI_3,MI Severe (μ=3.0),29,Inferior,1,Diseased Avg,Point Estimate,0.064192,0.252429,0.252429,,0.000000,
MI_3,MI Severe (μ=3.0),29,Inferior,1,Diseased Avg,MCMC,0.014725,,0.149021,2.595970,2.595970,1.000000
MI_3,MI Severe (μ=3.0),29,Inferior,1,Non-diseased Avg,Point Estimate,0.007802,0.079615,0.079615,,0.000000,
MI_3,MI Severe (μ=3.0),29,Inferior,1,Non-diseased Avg,MCMC,0.010453,,0.060722,0.636976,0.636976,1.000000
MI_3,MI Severe (μ=3.0),30,Inferior,1,Overall Avg,Point Estimate,0.004874,0.060633,0.060633,,0.000000,
MI_3,MI Severe (μ=3.0),30,Inferior,1,Overall Avg,MCMC,0.008235,,0.073604,1.049011,1.049011,1.000000
MI_3,MI Severe (μ=3.0),30,Inferior,1,Diseased Avg,Point Estimate,0.001049,0.032393,0.032393,,0.000000,
MI_3,MI Severe (μ=3.0),30,Inferior,1,Diseased Avg,MCMC,0.002594,,0.138496,2.556250,2.556250,1.000000
MI_3,MI Severe (μ=3.0),30,Inferior,1,Non-diseased Avg,Point Estimate,0.005830,0.067693,0.067693,,0.000000,
MI_3,MI Severe (μ=3.0),30,Inferior,1,Non-diseased Avg,MCMC,0.009646,,0.057382,0.672201,0.672201,1.000000
MI_3,MI Severe (μ=3.0),31,Inferior,1,Overall Avg,Point Estimate,0.028243,0.129200,0.129200,,0.000000,
MI_3,MI Severe (μ=3.0),31,Inferior,1,Overall Avg,MCMC,0.010070,,0.082964,1.027494,1.027494,1.000000
MI_3,MI Severe (μ=3.0),31,Inferior,1,Diseased Avg,Point Estimate,0.103723,0.318442,0.318442,,0.000000,
MI_3,MI Severe (μ=3.0),31,Inferior,1,Diseased Avg,MCMC,0.009490,,0.173966,2.524353,2.524353,1.000000
MI_3,MI Severe (μ=3.0),31,Inferior,1,Non-diseased Avg,Point Estimate,0.009373,0.081890,0.081890,,0.000000,
MI_3,MI Severe (μ=3.0),31,Inferior,1,Non-diseased Avg,MCMC,0.010215,,0.060213,0.653279,0.653279,1.000000
MI_3,MI Severe (μ=3.0),32,Inferior,1,Overall Avg,Point Estimate,0.008407,0.081071,0.081071,,0.000000,
MI_3,MI Severe (μ=3.0),32,Inferior,1,Overall Avg,MCMC,0.009776,,0.076553,0.978332,0.978332,1.000000
MI_3,MI Severe (μ=3.0),32,Inferior,1,Diseased Avg,Point Estimate,0.010119,0.100530,0.100530,,0.000000,
MI_3,MI Severe (μ=3.0),32,Inferior,1,Diseased Avg,MCMC,0.002706,,0.137454,2.352100,2.352100,1.000000
MI_3,MI Severe (μ=3.0),32,Inferior,1,Non-diseased Avg,Point Estimate,0.007978,0.076207,0.076207,,0.000000,
MI_3,MI Severe (μ=3.0),32,Inferior,1,Non-diseased Avg,MCMC,0.011544,,0.061327,0.634890,0.634890,1.000000
MI_3,MI Severe (μ=3.0),33,Inferior,1,Overall Avg,Point Estimate,0.022144,0.114394,0.114394,,0.000000,
MI_3,MI Severe (μ=3.0),33,Inferior,1,Overall Avg,MCMC,0.005753,,0.073790,0.946997,0.946997,1.000000
MI_3,MI Severe (μ=3.0),33,Inferior,1,Diseased Avg,Point Estimate,0.082154,0.277698,0.277698,,0.000000,
MI_3,MI Severe (μ=3.0),33,Inferior,1,Diseased Avg,MCMC,0.004808,,0.156126,2.101446,2.101446,1.000000
MI_3,MI Severe (μ=3.0),33,Inferior,1,Non-diseased Avg,Point Estimate,0.007142,0.073568,0.073568,,0.000000,
MI_3,MI Severe (μ=3.0),33,Inferior,1,Non-diseased Avg,MCMC,0.005989,,0.053206,0.658385,0.658385,1.000000
MI_3,MI Severe (μ=3.0),34,Inferior,1,Overall Avg,Point Estimate,0.005073,0.065726,0.065726,,0.000000,
MI_3,MI Severe (μ=3.0),34,Inferior,1,Overall Avg,MCMC,0.012350,,0.075851,0.970341,0.970341,1.000000
MI_3,MI Severe (μ=3.0),34,Inferior,1,Diseased Avg,Point Estimate,0.004545,0.063761,0.063761,,0.000000,
MI_3,MI Severe (μ=3.0),34,Inferior,1,Diseased Avg,MCMC,0.040669,,0.172871,2.241984,2.241984,1.000000
MI_3,MI Severe (μ=3.0),34,Inferior,1,Non-diseased Avg,Point Estimate,0.005205,0.066218,0.066218,,0.000000,
MI_3,MI Severe (μ=3.0),34,Inferior,1,Non-diseased Avg,MCMC,0.005270,,0.051596,0.652430,0.652430,1.000000
MI_3,MI Severe (μ=3.0),35,Inferior,1,Overall Avg,Point Estimate,0.014845,0.079563,0.079563,,0.000000,
MI_3,MI Severe (μ=3.0),35,Inferior,1,Overall Avg,MCMC,0.004558,,0.061331,0.913588,0.913588,1.000000
MI_3,MI Severe (μ=3.0),35,Inferior,1,Diseased Avg,Point Estimate,0.068140,0.261027,0.261027,,0.000000,
MI_3,MI Severe (μ=3.0),35,Inferior,1,Diseased Avg,MCMC,0.002152,,0.113438,2.152053,2.152053,1.000000
MI_3,MI Severe (μ=3.0),35,Inferior,1,Non-diseased Avg,Point Estimate,0.001521,0.034196,0.034196,,0.000000,
MI_3,MI Severe (μ=3.0),35,Inferior,1,Non-diseased Avg,MCMC,0.005159,,0.048304,0.603972,0.603972,1.000000
MI_3,MI Severe (μ=3.0),36,Inferior,1,Overall Avg,Point Estimate,0.005389,0.059346,0.059346,,0.000000,
MI_3,MI Severe (μ=3.0),36,Inferior,1,Overall Avg,MCMC,0.007100,,0.074743,1.008146,1.008146,1.000000
MI_3,MI Severe (μ=3.0),36,Inferior,1,Diseased Avg,Point Estimate,0.013144,0.104871,0.104871,,0.000000,
MI_3,MI Severe (μ=3.0),36,Inferior,1,Diseased Avg,MCMC,0.008367,,0.154185,2.287816,2.287816,1.000000
MI_3,MI Severe (μ=3.0),36,Inferior,1,Non-diseased Avg,Point Estimate,0.003450,0.047965,0.047965,,0.000000,
MI_3,MI Severe (μ=3.0),36,Inferior,1,Non-diseased Avg,MCMC,0.006784,,0.054883,0.688228,0.688228,1.000000
MI_3,MI Severe (μ=3.0),37,Inferior,1,Overall Avg,Point Estimate,0.013299,0.078750,0.078750,,0.000000,
MI_3,MI Severe (μ=3.0),37,Inferior,1,Overall Avg,MCMC,0.006854,,0.075143,0.964957,0.964957,1.000000
MI_3,MI Severe (μ=3.0),37,Inferior,1,Diseased Avg,Point Estimate,0.056982,0.224856,0.224856,,0.000000,
MI_3,MI Severe (μ=3.0),37,Inferior,1,Diseased Avg,MCMC,0.009428,,0.159721,2.047349,2.047349,1.000000
MI_3,MI Severe (μ=3.0),37,Inferior,1,Non-diseased Avg,Point Estimate,0.002378,0.042224,0.042224,,0.000000,
MI_3,MI Severe (μ=3.0),37,Inferior,1,Non-diseased Avg,MCMC,0.006211,,0.053998,0.694358,0.694358,1.000000
MI_3,MI Severe (μ=3.0),38,Inferior,1,Overall Avg,Point Estimate,0.004342,0.056968,0.056968,,0.000000,
MI_3,MI Severe (μ=3.0),38,Inferior,1,Overall Avg,MCMC,0.006698,,0.070913,1.031211,1.031211,1.000000
MI_3,MI Severe (μ=3.0),38,Inferior,1,Diseased Avg,Point Estimate,0.000747,0.025475,0.025475,,0.000000,
MI_3,MI Severe (μ=3.0),38,Inferior,1,Diseased Avg,MCMC,0.002868,,0.138866,2.537243,2.537243,1.000000
MI_3,MI Severe (μ=3.0),38,Inferior,1,Non-diseased Avg,Point Estimate,0.005241,0.064842,0.064842,,0.000000,
MI_3,MI Severe (μ=3.0),38,Inferior,1,Non-diseased Avg,MCMC,0.007655,,0.053925,0.654703,0.654703,1.000000
MI_3,MI Severe (μ=3.0),39,Inferior,1,Overall Avg,Point Estimate,0.002470,0.043618,0.043618,,0.000000,
MI_3,MI Severe (μ=3.0),39,Inferior,1,Overall Avg,MCMC,0.008360,,0.071980,1.009138,1.009138,1.000000
MI_3,MI Severe (μ=3.0),39,Inferior,1,Diseased Avg,Point Estimate,0.003680,0.047720,0.047720,,0.000000,
MI_3,MI Severe (μ=3.0),39,Inferior,1,Diseased Avg,MCMC,0.006610,,0.133006,2.363099,2.363099,1.000000
MI_3,MI Severe (μ=3.0),39,Inferior,1,Non-diseased Avg,Point Estimate,0.002168,0.042592,0.042592,,0.000000,
MI_3,MI Severe (μ=3.0),39,Inferior,1,Non-diseased Avg,MCMC,0.008797,,0.056724,0.670647,0.670647,1.000000
MI_3,MI Severe (μ=3.0),40,Lateral,2,Overall Avg,Point Estimate,0.003306,0.047104,0.047104,,0.000000,
MI_3,MI Severe (μ=3.0),40,Lateral,2,Overall Avg,MCMC,0.013155,,0.081366,1.025152,1.025152,1.000000
MI_3,MI Severe (μ=3.0),40,Lateral,2,Diseased Avg,Point Estimate,0.005924,0.062101,0.062101,,0.000000,
MI_3,MI Severe (μ=3.0),40,Lateral,2,Diseased Avg,MCMC,0.001280,,0.089302,1.529819,1.529819,1.000000
MI_3,MI Severe (μ=3.0),40,Lateral,2,Non-diseased Avg,Point Estimate,0.002651,0.043355,0.043355,,0.000000,
MI_3,MI Severe (μ=3.0),40,Lateral,2,Non-diseased Avg,MCMC,0.016124,,0.079382,0.898985,0.898985,1.000000
MI_3,MI Severe (μ=3.0),41,Lateral,2,Overall Avg,Point Estimate,0.002496,0.040936,0.040936,,0.000000,
MI_3,MI Severe (μ=3.0),41,Lateral,2,Overall Avg,MCMC,0.009625,,0.081730,1.103779,1.103779,1.000000
MI_3,MI Severe (μ=3.0),41,Lateral,2,Diseased Avg,Point Estimate,0.001865,0.042116,0.042116,,0.000000,
MI_3,MI Severe (μ=3.0),41,Lateral,2,Diseased Avg,MCMC,0.001411,,0.110984,1.720745,1.720745,1.000000
MI_3,MI Severe (μ=3.0),41,Lateral,2,Non-diseased Avg,Point Estimate,0.002654,0.040641,0.040641,,0.000000,
MI_3,MI Severe (μ=3.0),41,Lateral,2,Non-diseased Avg,MCMC,0.011679,,0.074416,0.949537,0.949537,1.000000
MI_3,MI Severe (μ=3.0),42,Lateral,2,Overall Avg,Point Estimate,0.033539,0.139270,0.139270,,0.000000,
MI_3,MI Severe (μ=3.0),42,Lateral,2,Overall Avg,MCMC,0.021416,,0.088613,0.989759,0.989759,1.000000
MI_3,MI Severe (μ=3.0),42,Lateral,2,Diseased Avg,Point Estimate,0.037324,0.191555,0.191555,,0.000000,
MI_3,MI Severe (μ=3.0),42,Lateral,2,Diseased Avg,MCMC,0.063720,,0.159181,1.443745,1.443745,1.000000
MI_3,MI Severe (μ=3.0),42,Lateral,2,Non-diseased Avg,Point Estimate,0.032592,0.126199,0.126199,,0.000000,
MI_3,MI Severe (μ=3.0),42,Lateral,2,Non-diseased Avg,MCMC,0.010840,,0.070971,0.876263,0.876263,1.000000
MI_3,MI Severe (μ=3.0),43,Lateral,2,Overall Avg,Point Estimate,0.011455,0.081334,0.081334,,0.000000,
MI_3,MI Severe (μ=3.0),43,Lateral,2,Overall Avg,MCMC,0.011950,,0.087571,1.152718,1.152718,1.000000
MI_3,MI Severe (μ=3.0),43,Lateral,2,Diseased Avg,Point Estimate,0.036404,0.163988,0.163988,,0.000000,
MI_3,MI Severe (μ=3.0),43,Lateral,2,Diseased Avg,MCMC,0.007396,,0.133366,1.917246,1.917246,1.000000
MI_3,MI Severe (μ=3.0),43,Lateral,2,Non-diseased Avg,Point Estimate,0.005218,0.060671,0.060671,,0.000000,
MI_3,MI Severe (μ=3.0),43,Lateral,2,Non-diseased Avg,MCMC,0.013089,,0.076122,0.961586,0.961586,1.000000
MI_3,MI Severe (μ=3.0),44,Lateral,2,Overall Avg,Point Estimate,0.006022,0.063739,0.063739,,0.000000,
MI_3,MI Severe (μ=3.0),44,Lateral,2,Overall Avg,MCMC,0.013679,,0.081270,1.041066,1.041066,1.000000
MI_3,MI Severe (μ=3.0),44,Lateral,2,Diseased Avg,Point Estimate,0.003368,0.049861,0.049861,,0.000000,
MI_3,MI Severe (μ=3.0),44,Lateral,2,Diseased Avg,MCMC,0.016430,,0.107355,1.496742,1.496742,1.000000
MI_3,MI Severe (μ=3.0),44,Lateral,2,Non-diseased Avg,Point Estimate,0.006685,0.067208,0.067208,,0.000000,
MI_3,MI Severe (μ=3.0),44,Lateral,2,Non-diseased Avg,MCMC,0.012991,,0.074749,0.927147,0.927147,1.000000
MI_3,MI Severe (μ=3.0),45,Lateral,2,Overall Avg,Point Estimate,0.005545,0.062984,0.062984,,0.000000,
MI_3,MI Severe (μ=3.0),45,Lateral,2,Overall Avg,MCMC,0.009858,,0.080380,1.130036,1.130036,1.000000
MI_3,MI Severe (μ=3.0),45,Lateral,2,Diseased Avg,Point Estimate,0.003027,0.054561,0.054561,,0.000000,
MI_3,MI Severe (μ=3.0),45,Lateral,2,Diseased Avg,MCMC,0.001912,,0.111309,1.802876,1.802876,1.000000
MI_3,MI Severe (μ=3.0),45,Lateral,2,Non-diseased Avg,Point Estimate,0.006174,0.065090,0.065090,,0.000000,
MI_3,MI Severe (μ=3.0),45,Lateral,2,Non-diseased Avg,MCMC,0.011845,,0.072648,0.961826,0.961826,1.000000
MI_3,MI Severe (μ=3.0),46,Lateral,2,Overall Avg,Point Estimate,0.004126,0.057613,0.057613,,0.000000,
MI_3,MI Severe (μ=3.0),46,Lateral,2,Overall Avg,MCMC,0.009487,,0.080293,1.090833,1.090833,1.000000
MI_3,MI Severe (μ=3.0),46,Lateral,2,Diseased Avg,Point Estimate,0.004346,0.047536,0.047536,,0.000000,
MI_3,MI Severe (μ=3.0),46,Lateral,2,Diseased Avg,MCMC,0.001894,,0.112921,1.761131,1.761131,1.000000
MI_3,MI Severe (μ=3.0),46,Lateral,2,Non-diseased Avg,Point Estimate,0.004071,0.060132,0.060132,,0.000000,
MI_3,MI Severe (μ=3.0),46,Lateral,2,Non-diseased Avg,MCMC,0.011386,,0.072136,0.923258,0.923258,1.000000
MI_3,MI Severe (μ=3.0),47,Lateral,2,Overall Avg,Point Estimate,0.008622,0.074866,0.074866,,0.000000,
MI_3,MI Severe (μ=3.0),47,Lateral,2,Overall Avg,MCMC,0.010898,,0.072510,0.926599,0.926599,1.000000
MI_3,MI Severe (μ=3.0),47,Lateral,2,Diseased Avg,Point Estimate,0.000190,0.009847,0.009847,,0.000000,
MI_3,MI Severe (μ=3.0),47,Lateral,2,Diseased Avg,MCMC,0.029352,,0.108532,1.176702,1.176702,1.000000
MI_3,MI Severe (μ=3.0),47,Lateral,2,Non-diseased Avg,Point Estimate,0.010730,0.091121,0.091121,,0.000000,
MI_3,MI Severe (μ=3.0),47,Lateral,2,Non-diseased Avg,MCMC,0.006285,,0.063504,0.864073,0.864073,1.000000
MI_3,MI Severe (μ=3.0),48,Lateral,2,Overall Avg,Point Estimate,0.002157,0.042289,0.042289,,0.000000,
MI_3,MI Severe (μ=3.0),48,Lateral,2,Overall Avg,MCMC,0.011030,,0.080254,1.041292,1.041292,1.000000
MI_3,MI Severe (μ=3.0),48,Lateral,2,Diseased Avg,Point Estimate,0.003388,0.045612,0.045612,,0.000000,
MI_3,MI Severe (μ=3.0),48,Lateral,2,Diseased Avg,MCMC,0.009103,,0.108776,1.540437,1.540437,1.000000
MI_3,MI Severe (μ=3.0),48,Lateral,2,Non-diseased Avg,Point Estimate,0.001849,0.041458,0.041458,,0.000000,
MI_3,MI Severe (μ=3.0),48,Lateral,2,Non-diseased Avg,MCMC,0.011511,,0.073124,0.916505,0.916505,1.000000
MI_3,MI Severe (μ=3.0),49,Lateral,2,Overall Avg,Point Estimate,0.003430,0.049622,0.049622,,0.000000,
MI_3,MI Severe (μ=3.0),49,Lateral,2,Overall Avg,MCMC,0.011650,,0.083120,1.129245,1.129245,1.000000
MI_3,MI Severe (μ=3.0),49,Lateral,2,Diseased Avg,Point Estimate,0.002377,0.040635,0.040635,,0.000000,
MI_3,MI Severe (μ=3.0),49,Lateral,2,Diseased Avg,MCMC,0.017013,,0.125756,1.797824,1.797824,1.000000
MI_3,MI Severe (μ=3.0),49,Lateral,2,Non-diseased Avg,Point Estimate,0.003693,0.051869,0.051869,,0.000000,
MI_3,MI Severe (μ=3.0),49,Lateral,2,Non-diseased Avg,MCMC,0.010310,,0.072461,0.962100,0.962100,1.000000
MI_3,MI Severe (μ=3.0),50,Lateral,2,Overall Avg,Point Estimate,0.010507,0.072003,0.072003,,0.000000,
MI_3,MI Severe (μ=3.0),50,Lateral,2,Overall Avg,MCMC,0.008379,,0.071267,0.984447,0.984447,1.000000
MI_3,MI Severe (μ=3.0),50,Lateral,2,Diseased Avg,Point Estimate,0.005806,0.059009,0.059009,,0.000000,
MI_3,MI Severe (μ=3.0),50,Lateral,2,Diseased Avg,MCMC,0.012395,,0.101515,1.454593,1.454593,1.000000
MI_3,MI Severe (μ=3.0),50,Lateral,2,Non-diseased Avg,Point Estimate,0.011682,0.075252,0.075252,,0.000000,
MI_3,MI Severe (μ=3.0),50,Lateral,2,Non-diseased Avg,MCMC,0.007375,,0.063705,0.866910,0.866910,1.000000
MI_3,MI Severe (μ=3.0),51,Lateral,2,Overall Avg,Point Estimate,0.005809,0.072758,0.072758,,0.000000,
MI_3,MI Severe (μ=3.0),51,Lateral,2,Overall Avg,MCMC,0.010406,,0.073884,0.954213,0.954213,1.000000
MI_3,MI Severe (μ=3.0),51,Lateral,2,Diseased Avg,Point Estimate,0.004192,0.057596,0.057596,,0.000000,
MI_3,MI Severe (μ=3.0),51,Lateral,2,Diseased Avg,MCMC,0.016482,,0.106332,1.390984,1.390984,1.000000
MI_3,MI Severe (μ=3.0),51,Lateral,2,Non-diseased Avg,Point Estimate,0.006214,0.076548,0.076548,,0.000000,
MI_3,MI Severe (μ=3.0),51,Lateral,2,Non-diseased Avg,MCMC,0.008886,,0.065772,0.845020,0.845020,1.000000
MI_3,MI Severe (μ=3.0),52,Lateral,2,Overall Avg,Point Estimate,0.004444,0.053341,0.053341,,0.000000,
MI_3,MI Severe (μ=3.0),52,Lateral,2,Overall Avg,MCMC,0.012856,,0.082834,1.052956,1.052956,1.000000
MI_3,MI Severe (μ=3.0),52,Lateral,2,Diseased Avg,Point Estimate,0.011070,0.092193,0.092193,,0.000000,
MI_3,MI Severe (μ=3.0),52,Lateral,2,Diseased Avg,MCMC,0.011864,,0.117633,1.691637,1.691637,1.000000
MI_3,MI Severe (μ=3.0),52,Lateral,2,Non-diseased Avg,Point Estimate,0.002787,0.043628,0.043628,,0.000000,
MI_3,MI Severe (μ=3.0),52,Lateral,2,Non-diseased Avg,MCMC,0.013104,,0.074134,0.893286,0.893286,1.000000
MI_3,MI Severe (μ=3.0),53,Lateral,2,Overall Avg,Point Estimate,0.011566,0.071018,0.071018,,0.000000,
MI_3,MI Severe (μ=3.0),53,Lateral,2,Overall Avg,MCMC,0.012602,,0.086429,1.113325,1.113325,1.000000
MI_3,MI Severe (μ=3.0),53,Lateral,2,Diseased Avg,Point Estimate,0.045061,0.193600,0.193600,,0.000000,
MI_3,MI Severe (μ=3.0),53,Lateral,2,Diseased Avg,MCMC,0.003059,,0.116548,1.803124,1.803124,1.000000
MI_3,MI Severe (μ=3.0),53,Lateral,2,Non-diseased Avg,Point Estimate,0.003193,0.040372,0.040372,,0.000000,
MI_3,MI Severe (μ=3.0),53,Lateral,2,Non-diseased Avg,MCMC,0.014988,,0.078899,0.940875,0.940875,1.000000
MI_3,MI Severe (μ=3.0),54,Lateral,2,Overall Avg,Point Estimate,0.006659,0.073015,0.073015,,0.000000,
MI_3,MI Severe (μ=3.0),54,Lateral,2,Overall Avg,MCMC,0.009283,,0.073645,1.021162,1.021162,1.000000
MI_3,MI Severe (μ=3.0),54,Lateral,2,Diseased Avg,Point Estimate,0.015521,0.111548,0.111548,,0.000000,
MI_3,MI Severe (μ=3.0),54,Lateral,2,Diseased Avg,MCMC,0.003361,,0.099481,1.635184,1.635184,1.000000
MI_3,MI Severe (μ=3.0),54,Lateral,2,Non-diseased Avg,Point Estimate,0.004443,0.063382,0.063382,,0.000000,
MI_3,MI Severe (μ=3.0),54,Lateral,2,Non-diseased Avg,MCMC,0.010764,,0.067186,0.867656,0.867656,1.000000
MI_3,MI Severe (μ=3.0),55,Lateral,2,Overall Avg,Point Estimate,0.002943,0.049503,0.049503,,0.000000,
MI_3,MI Severe (μ=3.0),55,Lateral,2,Overall Avg,MCMC,0.014136,,0.077356,0.905401,0.905401,1.000000
MI_3,MI Severe (μ=3.0),55,Lateral,2,Diseased Avg,Point Estimate,0.002115,0.038244,0.038244,,0.000000,
MI_3,MI Severe (μ=3.0),55,Lateral,2,Diseased Avg,MCMC,0.029959,,0.111299,1.133047,1.133047,1.000000
MI_3,MI Severe (μ=3.0),55,Lateral,2,Non-diseased Avg,Point Estimate,0.003149,0.052317,0.052317,,0.000000,
MI_3,MI Severe (μ=3.0),55,Lateral,2,Non-diseased Avg,MCMC,0.010180,,0.068871,0.848489,0.848489,1.000000
MI_3,MI Severe (μ=3.0),56,Lateral,2,Overall Avg,Point Estimate,0.009488,0.077951,0.077951,,0.000000,
MI_3,MI Severe (μ=3.0),56,Lateral,2,Overall Avg,MCMC,0.010917,,0.083493,1.107763,1.107763,1.000000
MI_3,MI Severe (μ=3.0),56,Lateral,2,Diseased Avg,Point Estimate,0.027181,0.148317,0.148317,,0.000000,
MI_3,MI Severe (μ=3.0),56,Lateral,2,Diseased Avg,MCMC,0.002486,,0.113963,1.725519,1.725519,1.000000
MI_3,MI Severe (μ=3.0),56,Lateral,2,Non-diseased Avg,Point Estimate,0.005065,0.060359,0.060359,,0.000000,
MI_3,MI Severe (μ=3.0),56,Lateral,2,Non-diseased Avg,MCMC,0.013025,,0.075876,0.953324,0.953324,1.000000
MI_3,MI Severe (μ=3.0),57,Lateral,2,Overall Avg,Point Estimate,0.004673,0.060439,0.060439,,0.000000,
MI_3,MI Severe (μ=3.0),57,Lateral,2,Overall Avg,MCMC,0.009484,,0.077368,1.073757,1.073757,1.000000
MI_3,MI Severe (μ=3.0),57,Lateral,2,Diseased Avg,Point Estimate,0.007768,0.069987,0.069987,,0.000000,
MI_3,MI Severe (μ=3.0),57,Lateral,2,Diseased Avg,MCMC,0.000773,,0.100200,1.667858,1.667858,1.000000
MI_3,MI Severe (μ=3.0),57,Lateral,2,Non-diseased Avg,Point Estimate,0.003899,0.058051,0.058051,,0.000000,
MI_3,MI Severe (μ=3.0),57,Lateral,2,Non-diseased Avg,MCMC,0.011662,,0.071660,0.925231,0.925231,1.000000
MI_3,MI Severe (μ=3.0),58,Lateral,2,Overall Avg,Point Estimate,0.001494,0.033930,0.033930,,0.000000,
MI_3,MI Severe (μ=3.0),58,Lateral,2,Overall Avg,MCMC,0.013911,,0.081707,1.010454,1.010454,1.000000
MI_3,MI Severe (μ=3.0),58,Lateral,2,Diseased Avg,Point Estimate,0.002652,0.045771,0.045771,,0.000000,
MI_3,MI Severe (μ=3.0),58,Lateral,2,Diseased Avg,MCMC,0.002264,,0.089164,1.432876,1.432876,1.000000
MI_3,MI Severe (μ=3.0),58,Lateral,2,Non-diseased Avg,Point Estimate,0.001205,0.030970,0.030970,,0.000000,
MI_3,MI Severe (μ=3.0),58,Lateral,2,Non-diseased Avg,MCMC,0.016823,,0.079843,0.904849,0.904849,1.000000
MI_3,MI Severe (μ=3.0),59,Lateral,2,Overall Avg,Point Estimate,0.006384,0.068418,0.068418,,0.000000,
MI_3,MI Severe (μ=3.0),59,Lateral,2,Overall Avg,MCMC,0.007159,,0.076863,1.086551,1.086551,1.000000
MI_3,MI Severe (μ=3.0),59,Lateral,2,Diseased Avg,Point Estimate,0.008704,0.083932,0.083932,,0.000000,
MI_3,MI Severe (μ=3.0),59,Lateral,2,Diseased Avg,MCMC,0.002410,,0.113864,1.717328,1.717328,1.000000
MI_3,MI Severe (μ=3.0),59,Lateral,2,Non-diseased Avg,Point Estimate,0.005804,0.064540,0.064540,,0.000000,
